"","gender","ethnicity","score","fcollege","mcollege","home","urban","unemp","wage","distance","tuition","education","income","region","wealth","pgraduate"
"2097","Female","Other",47.1399993896484,"No","No","Yes","No",17.7000007629395,12.1499996185303,1.5,1.16628003120422,13,"<$25k","other","Partially wealthy","No graduate parents"
"2098","Female","Other",38.6699981689453,"No","No","No","No",17.7000007629395,12.1499996185303,1.5,1.16628003120422,14,">$25k","other","Partially wealthy","No graduate parents"
"2099","Male","Other",51.0299987792969,"No","No","Yes","No",17.7000007629395,12.1499996185303,1.5,1.16628003120422,12,">$25k","other","Wealthy","No graduate parents"
"2100","Female","Other",52.4799995422363,"No","No","Yes","No",7.69999980926514,12.1499996185303,2,1.16628003120422,12,"<$25k","other","Partially wealthy","No graduate parents"
"2101","Male","Other",49.3499984741211,"No","Yes","Yes","No",7.69999980926514,12.1499996185303,2,1.16628003120422,12,"<$25k","other","Partially wealthy","Graduate parents"
"2102","Female","Other",66.8000030517578,"No","No","Yes","No",7.69999980926514,12.1499996185303,2,1.16628003120422,16,"<$25k","other","Partially wealthy","No graduate parents"
"2103","Male","Other",53.8800010681152,"No","No","Yes","No",7.69999980926514,12.1499996185303,2,1.16628003120422,16,">$25k","other","Wealthy","No graduate parents"
"2104","Male","Other",45.939998626709,"No","Yes","Yes","No",7.30000019073486,10.1499996185303,1.5,1.01617002487183,12,"<$25k","other","Partially wealthy","Graduate parents"
"2105","Female","Other",58.9000015258789,"No","No","Yes","No",7.30000019073486,10.1499996185303,1.5,1.01617002487183,12,"<$25k","other","Partially wealthy","No graduate parents"
"2106","Male","Other",65.1999969482422,"Yes","Yes","Yes","No",7.30000019073486,10.1499996185303,1.5,1.01617002487183,17,">$25k","other","Wealthy","Graduate parents"
"2107","Female","Other",48.25,"No","No","Yes","No",5.30000019073486,10.1499996185303,2.5,1.01617002487183,12,"<$25k","other","Partially wealthy","No graduate parents"
"2108","Female","Other",68.7799987792969,"Yes","Yes","Yes","No",5.30000019073486,10.1499996185303,2.5,1.01617002487183,16,"<$25k","other","Partially wealthy","Graduate parents"
"2109","Male","Other",56,"No","No","Yes","No",5.30000019073486,10.1499996185303,2.5,1.01617002487183,15,">$25k","other","Wealthy","No graduate parents"
"2110","Male","Other",61.5400009155273,"Yes","No","Yes","No",5.30000019073486,10.1499996185303,2.5,1.01617002487183,16,"<$25k","other","Partially wealthy","Graduate parents"
"2111","Male","Other",48.6199989318848,"Yes","No","Yes","No",5.30000019073486,10.1499996185303,2.5,1.01617002487183,15,">$25k","other","Wealthy","Graduate parents"
"2112","Female","Other",44.7200012207031,"No","Yes","Yes","No",5.30000019073486,10.1499996185303,2.5,1.01617002487183,12,"<$25k","other","Partially wealthy","Graduate parents"
"2113","Male","Other",36.6100006103516,"No","No","Yes","No",5.30000019073486,10.1499996185303,2.5,1.01617002487183,12,"<$25k","other","Partially wealthy","No graduate parents"
"2114","Female","Other",55.6300010681152,"No","No","Yes","No",5.30000019073486,10.1499996185303,2.5,1.01617002487183,16,"<$25k","other","Partially wealthy","No graduate parents"
"2115","Male","Other",36.189998626709,"No","No","Yes","No",5.30000019073486,10.1499996185303,2.5,1.01617002487183,12,">$25k","other","Wealthy","No graduate parents"
"2116","Male","Other",44.4000015258789,"No","No","Yes","No",5.30000019073486,10.1499996185303,2.5,1.01617002487183,12,"<$25k","other","Partially wealthy","No graduate parents"
"2117","Female","Other",48.5499992370605,"No","No","Yes","No",5.30000019073486,10.1499996185303,2.5,1.01617002487183,17,"<$25k","other","Partially wealthy","No graduate parents"
"2118","Male","Other",55.0200004577637,"No","No","Yes","No",4.90000009536743,10.1499996185303,1.5,1.01617002487183,12,"<$25k","other","Partially wealthy","No graduate parents"
"2119","Male","Other",63.3699989318848,"No","No","Yes","No",4.90000009536743,10.1499996185303,1.5,1.01617002487183,17,"<$25k","other","Partially wealthy","No graduate parents"
"2120","Male","Other",54.7900009155273,"No","No","Yes","No",4.90000009536743,10.1499996185303,1.5,1.01617002487183,17,">$25k","other","Wealthy","No graduate parents"
"2121","Female","Other",59.6199989318848,"Yes","Yes","Yes","No",4.90000009536743,10.1499996185303,1.5,1.01617002487183,15,">$25k","other","Wealthy","Graduate parents"
"2122","Female","Other",55.439998626709,"Yes","Yes","Yes","No",4.90000009536743,10.1499996185303,1.5,1.01617002487183,16,">$25k","other","Wealthy","Graduate parents"
"2123","Female","Other",61.75,"No","No","Yes","No",14,12.1499996185303,1,1.16628003120422,17,">$25k","other","Wealthy","No graduate parents"
"2124","Male","Other",54.8199996948242,"Yes","No","Yes","No",14,12.1499996185303,1,1.16628003120422,15,">$25k","other","Wealthy","Graduate parents"
"2125","Female","Other",55.0900001525879,"No","No","Yes","No",14,12.1499996185303,1,1.16628003120422,14,">$25k","other","Wealthy","No graduate parents"
"2126","Female","Other",41.1399993896484,"No","No","Yes","No",14,12.1499996185303,1.5,1.16628003120422,12,"<$25k","other","Partially wealthy","No graduate parents"
"2127","Male","Other",55,"No","No","Yes","No",14,12.1499996185303,1.5,1.16628003120422,12,"<$25k","other","Partially wealthy","No graduate parents"
"2128","Female","Other",58,"No","Yes","Yes","No",14,12.1499996185303,1.5,1.16628003120422,16,">$25k","other","Wealthy","Graduate parents"
"2129","Male","Other",60.2700004577637,"No","No","Yes","No",14,12.1499996185303,1.5,1.16628003120422,12,"<$25k","other","Partially wealthy","No graduate parents"
"2130","Male","African-American",46.4000015258789,"No","No","Yes","No",14,12.1499996185303,1.5,1.16628003120422,14,"<$25k","other","Partially wealthy","No graduate parents"
"2131","Female","Hispanic",44.8600006103516,"No","No","Yes","No",13.8000001907349,12.1499996185303,1.5,1.16628003120422,12,"<$25k","other","Partially wealthy","No graduate parents"
"2132","Female","Other",64.5100021362305,"No","No","Yes","No",13.8000001907349,12.1499996185303,1.5,1.16628003120422,16,"<$25k","other","Partially wealthy","No graduate parents"
"2133","Male","Other",48.3400001525879,"No","No","Yes","No",13.8000001907349,12.1499996185303,1.5,1.16628003120422,13,">$25k","other","Wealthy","No graduate parents"
"2134","Male","Other",51.9900016784668,"No","No","Yes","No",13.8000001907349,12.1499996185303,1.5,1.16628003120422,16,"<$25k","other","Partially wealthy","No graduate parents"
"2135","Male","Other",64,"No","No","Yes","No",13.8000001907349,12.1499996185303,1.5,1.16628003120422,15,">$25k","other","Wealthy","No graduate parents"
"2136","Female","Other",45.0999984741211,"No","No","Yes","No",13.8000001907349,12.1499996185303,0.5,1.16628003120422,12,"<$25k","other","Partially wealthy","No graduate parents"
"2137","Female","Other",41.6699981689453,"No","No","Yes","No",11.1000003814697,12.1499996185303,2.5,1.16628003120422,12,">$25k","other","Wealthy","No graduate parents"
"2138","Female","Other",56.2599983215332,"No","No","Yes","No",11.1000003814697,12.1499996185303,2.5,1.16628003120422,13,"<$25k","other","Partially wealthy","No graduate parents"
"2139","Female","African-American",45.0699996948242,"Yes","No","Yes","No",11.1000003814697,12.1499996185303,2.5,1.16628003120422,15,">$25k","other","Wealthy","Graduate parents"
"2140","Female","Other",53.0800018310547,"No","No","Yes","No",13.8000001907349,12.1499996185303,2,1.16628003120422,15,">$25k","other","Wealthy","No graduate parents"
"2141","Female","Other",60.310001373291,"No","No","Yes","No",13.8000001907349,12.1499996185303,2,1.16628003120422,16,"<$25k","other","Partially wealthy","No graduate parents"
"2142","Female","Other",57.0699996948242,"No","No","Yes","No",14,12.1499996185303,3.5,1.16628003120422,14,">$25k","other","Wealthy","No graduate parents"
"2143","Female","Other",49.9099998474121,"No","No","Yes","No",14,12.1499996185303,3.5,1.16628003120422,13,">$25k","other","Wealthy","No graduate parents"
"2144","Male","Other",65.120002746582,"No","No","Yes","No",14,12.1499996185303,3.5,1.16628003120422,14,"<$25k","other","Partially wealthy","No graduate parents"
"2145","Female","Other",43.7599983215332,"No","No","No","No",14,12.1499996185303,3.5,1.16628003120422,12,"<$25k","other","Not wealthy","No graduate parents"
"2146","Male","Other",38.2700004577637,"No","No","Yes","No",14,12.1499996185303,3.5,1.16628003120422,12,"<$25k","other","Partially wealthy","No graduate parents"
"2147","Male","Other",55.6500015258789,"No","No","Yes","No",7.59999990463257,10.1499996185303,0.699999988079071,1.01617002487183,14,">$25k","other","Wealthy","No graduate parents"
"2148","Male","Other",45.2200012207031,"No","No","Yes","No",7.59999990463257,10.1499996185303,0.699999988079071,1.01617002487183,15,"<$25k","other","Partially wealthy","No graduate parents"
"2149","Female","Other",55.4099998474121,"No","No","Yes","No",7.59999990463257,10.1499996185303,0.699999988079071,1.01617002487183,12,"<$25k","other","Partially wealthy","No graduate parents"
"2150","Female","Other",54.4000015258789,"No","Yes","Yes","No",7.59999990463257,10.1499996185303,0.699999988079071,1.01617002487183,16,"<$25k","other","Partially wealthy","Graduate parents"
"2151","Male","Other",44.2000007629395,"No","No","No","No",7.59999990463257,10.1499996185303,0.699999988079071,1.01617002487183,14,"<$25k","other","Not wealthy","No graduate parents"
"2152","Female","Other",62.7099990844727,"No","No","Yes","No",7.59999990463257,10.1499996185303,0.699999988079071,1.01617002487183,16,"<$25k","other","Partially wealthy","No graduate parents"
"2153","Female","Other",55.310001373291,"No","No","Yes","No",7.59999990463257,10.1499996185303,0.699999988079071,1.01617002487183,16,"<$25k","other","Partially wealthy","No graduate parents"
"2154","Female","Other",51.2900009155273,"No","No","Yes","No",7.59999990463257,10.1499996185303,0.699999988079071,1.01617002487183,15,"<$25k","other","Partially wealthy","No graduate parents"
"2155","Male","Other",42.6399993896484,"No","No","Yes","No",7.59999990463257,10.1499996185303,0.699999988079071,1.01617002487183,12,"<$25k","other","Partially wealthy","No graduate parents"
"2156","Male","Other",50.1800003051758,"No","Yes","Yes","No",7.59999990463257,10.1499996185303,0.699999988079071,1.01617002487183,13,"<$25k","other","Partially wealthy","Graduate parents"
"2157","Male","Other",37.9300003051758,"No","No","Yes","No",7.59999990463257,10.1499996185303,0.699999988079071,1.01617002487183,12,">$25k","other","Wealthy","No graduate parents"
"2158","Female","Other",54.7000007629395,"No","No","Yes","No",7.59999990463257,10.1499996185303,0.699999988079071,1.01617002487183,16,"<$25k","other","Partially wealthy","No graduate parents"
"2159","Female","Other",54.3699989318848,"No","No","Yes","No",7.59999990463257,10.1499996185303,0.699999988079071,1.01617002487183,12,">$25k","other","Wealthy","No graduate parents"
"2160","Male","Other",39.2799987792969,"No","No","Yes","No",7.30000019073486,10.1499996185303,1.5,1.01617002487183,12,"<$25k","other","Partially wealthy","No graduate parents"
"2161","Female","Other",45.1199989318848,"No","No","Yes","No",7.30000019073486,10.1499996185303,1.5,1.01617002487183,18,"<$25k","other","Partially wealthy","No graduate parents"
"2162","Male","Other",64.0100021362305,"Yes","No","Yes","No",7.30000019073486,10.1499996185303,1.5,1.01617002487183,16,"<$25k","other","Partially wealthy","Graduate parents"
"2163","Female","Other",38.0699996948242,"No","No","Yes","No",7.30000019073486,10.1499996185303,1.5,1.01617002487183,16,"<$25k","other","Partially wealthy","No graduate parents"
"2164","Male","Other",56.9599990844727,"Yes","Yes","Yes","No",14,12.1499996185303,3.5,1.16628003120422,14,">$25k","other","Wealthy","Graduate parents"
"2165","Female","Other",40.6100006103516,"No","No","Yes","No",14,12.1499996185303,3.5,1.16628003120422,12,"<$25k","other","Partially wealthy","No graduate parents"
"2166","Male","Other",56.5800018310547,"No","No","Yes","No",14,12.1499996185303,3.5,1.16628003120422,12,">$25k","other","Wealthy","No graduate parents"
"2167","Female","Other",46.5400009155273,"No","No","Yes","No",14,12.1499996185303,3.5,1.16628003120422,15,"<$25k","other","Partially wealthy","No graduate parents"
"2168","Female","Other",52.0699996948242,"No","No","Yes","No",14,12.1499996185303,3.5,1.16628003120422,12,"<$25k","other","Partially wealthy","No graduate parents"
"2169","Male","Other",55.1599998474121,"No","No","Yes","No",14,12.1499996185303,3.5,1.16628003120422,14,"<$25k","other","Partially wealthy","No graduate parents"
"2170","Female","Other",41.6500015258789,"Yes","Yes","Yes","No",14,12.1499996185303,3.5,1.16628003120422,14,"<$25k","other","Partially wealthy","Graduate parents"
"2171","Female","Other",36.7000007629395,"No","No","Yes","No",14,12.1499996185303,3.5,1.16628003120422,12,">$25k","other","Wealthy","No graduate parents"
"2172","Male","Other",39.0900001525879,"No","No","Yes","No",14,12.1499996185303,3.5,1.16628003120422,12,"<$25k","other","Partially wealthy","No graduate parents"
"2173","Male","Other",58.9599990844727,"No","No","Yes","No",14,12.1499996185303,3.5,1.16628003120422,14,"<$25k","other","Partially wealthy","No graduate parents"
"2174","Female","Other",65.5899963378906,"No","No","Yes","No",14,12.1499996185303,3.5,1.16628003120422,18,"<$25k","other","Partially wealthy","No graduate parents"
"2175","Male","Other",48.1699981689453,"No","No","Yes","No",9.30000019073486,12.1499996185303,1,1.16628003120422,12,"<$25k","other","Partially wealthy","No graduate parents"
"2176","Male","Other",47.7599983215332,"No","No","Yes","No",9.30000019073486,12.1499996185303,1,1.16628003120422,12,"<$25k","other","Partially wealthy","No graduate parents"
"2177","Female","Other",52.25,"No","No","Yes","No",9.30000019073486,12.1499996185303,1,1.16628003120422,12,"<$25k","other","Partially wealthy","No graduate parents"
"2178","Male","Other",56.5900001525879,"No","No","Yes","No",9.30000019073486,12.1499996185303,1,1.16628003120422,12,"<$25k","other","Partially wealthy","No graduate parents"
"2179","Male","Other",47.2200012207031,"No","No","Yes","No",9.30000019073486,12.1499996185303,1,1.16628003120422,14,"<$25k","other","Partially wealthy","No graduate parents"
"2180","Male","Other",55.7799987792969,"No","No","Yes","No",9.30000019073486,12.1499996185303,1,1.16628003120422,12,">$25k","other","Wealthy","No graduate parents"
"2181","Male","Other",55.8600006103516,"No","No","No","No",16,10.8100004196167,2,1.12586998939514,16,">$25k","other","Partially wealthy","No graduate parents"
"2182","Female","Other",61.810001373291,"No","Yes","Yes","No",16,10.8100004196167,2,1.12586998939514,15,"<$25k","other","Partially wealthy","Graduate parents"
"2183","Female","Other",43.189998626709,"No","No","Yes","No",16,10.8100004196167,2,1.12586998939514,12,">$25k","other","Wealthy","No graduate parents"
"2184","Male","Other",65.7900009155273,"No","No","Yes","No",16,10.8100004196167,2,1.12586998939514,16,"<$25k","other","Partially wealthy","No graduate parents"
"2185","Female","Other",44.0999984741211,"No","Yes","Yes","No",16,10.8100004196167,2,1.12586998939514,12,"<$25k","other","Partially wealthy","Graduate parents"
"2186","Female","Other",62.6100006103516,"Yes","Yes","Yes","No",16,10.8100004196167,2,1.12586998939514,13,"<$25k","other","Partially wealthy","Graduate parents"
"2187","Male","Other",53.9199981689453,"No","No","Yes","No",10,10.8100004196167,2.5,1.12586998939514,12,">$25k","other","Wealthy","No graduate parents"
"2188","Male","Hispanic",65.1100006103516,"Yes","Yes","Yes","No",10,10.8100004196167,2.5,1.12586998939514,17,"<$25k","other","Partially wealthy","Graduate parents"
"2189","Male","Other",63.9500007629395,"No","No","Yes","No",10,10.8100004196167,2.5,1.12586998939514,14,">$25k","other","Wealthy","No graduate parents"
"2190","Female","Other",54.6699981689453,"No","No","Yes","No",10,10.8100004196167,2.5,1.12586998939514,12,"<$25k","other","Partially wealthy","No graduate parents"
"2191","Male","Other",52.8899993896484,"No","No","No","No",10,10.8100004196167,2.5,1.12586998939514,16,"<$25k","other","Not wealthy","No graduate parents"
"2192","Female","Other",46.9799995422363,"No","No","Yes","No",12.3000001907349,10.8100004196167,2.5,1.12586998939514,16,"<$25k","other","Partially wealthy","No graduate parents"
"2193","Male","Other",60.2000007629395,"No","No","Yes","No",12.3000001907349,10.8100004196167,2.5,1.12586998939514,16,"<$25k","other","Partially wealthy","No graduate parents"
"2194","Male","Other",59.0900001525879,"No","No","Yes","No",8.39999961853027,10.1499996185303,3.5,1.01617002487183,12,"<$25k","other","Partially wealthy","No graduate parents"
"2195","Female","Other",44.9300003051758,"No","No","Yes","No",8.39999961853027,10.1499996185303,3.5,1.01617002487183,16,"<$25k","other","Partially wealthy","No graduate parents"
"2196","Female","Other",47.0800018310547,"No","No","Yes","No",8.39999961853027,10.1499996185303,3.5,1.01617002487183,13,"<$25k","other","Partially wealthy","No graduate parents"
"2197","Female","Other",57.2599983215332,"No","No","Yes","No",8.39999961853027,10.1499996185303,3.5,1.01617002487183,12,"<$25k","other","Partially wealthy","No graduate parents"
"2198","Male","Other",64.0800018310547,"No","No","Yes","No",8.39999961853027,10.1499996185303,3.5,1.01617002487183,16,"<$25k","other","Partially wealthy","No graduate parents"
"2199","Female","Other",58.2400016784668,"No","No","Yes","No",8.39999961853027,10.1499996185303,3.5,1.01617002487183,12,"<$25k","other","Partially wealthy","No graduate parents"
"2200","Male","Other",55.2400016784668,"Yes","No","Yes","No",8.39999961853027,10.1499996185303,3.5,1.01617002487183,13,"<$25k","other","Partially wealthy","Graduate parents"
"2201","Male","Other",58.0200004577637,"No","No","Yes","No",15.8999996185303,12.1499996185303,11,1.16628003120422,16,">$25k","other","Wealthy","No graduate parents"
"2202","Male","Other",59.8400001525879,"No","No","Yes","No",15.8999996185303,12.1499996185303,11,1.16628003120422,16,">$25k","other","Wealthy","No graduate parents"
"2203","Male","Other",57.4199981689453,"No","No","Yes","No",15.8999996185303,12.1499996185303,11,1.16628003120422,12,">$25k","other","Wealthy","No graduate parents"
"2204","Female","Other",59.7799987792969,"No","No","Yes","No",15.8999996185303,12.1499996185303,11,1.16628003120422,13,"<$25k","other","Partially wealthy","No graduate parents"
"2205","Female","Other",45.5200004577637,"No","No","Yes","No",15.8999996185303,12.1499996185303,11,1.16628003120422,13,"<$25k","other","Partially wealthy","No graduate parents"
"2206","Female","Other",38.5400009155273,"No","No","Yes","No",15.8999996185303,12.1499996185303,11,1.16628003120422,12,"<$25k","other","Partially wealthy","No graduate parents"
"2207","Female","Other",40.9300003051758,"No","No","Yes","No",15.8999996185303,12.1499996185303,11,1.16628003120422,12,"<$25k","other","Partially wealthy","No graduate parents"
"2208","Male","Other",48.4700012207031,"No","No","Yes","No",7.80000019073486,10.1499996185303,1.5,1.01617002487183,12,"<$25k","other","Partially wealthy","No graduate parents"
"2209","Female","Other",58.2599983215332,"No","No","Yes","No",7.80000019073486,10.1499996185303,1.5,1.01617002487183,15,"<$25k","other","Partially wealthy","No graduate parents"
"2210","Female","Other",50.1199989318848,"No","No","No","No",7.80000019073486,10.1499996185303,1.5,1.01617002487183,16,">$25k","other","Partially wealthy","No graduate parents"
"2211","Female","Other",64.1699981689453,"No","No","No","No",7.80000019073486,10.1499996185303,1.5,1.01617002487183,12,"<$25k","other","Not wealthy","No graduate parents"
"2212","Male","African-American",58.9000015258789,"No","Yes","Yes","No",7.80000019073486,10.1499996185303,1.5,1.01617002487183,12,">$25k","other","Wealthy","Graduate parents"
"2213","Male","Other",59.7400016784668,"No","No","Yes","No",7.5,10.8100004196167,2.5,1.12586998939514,15,">$25k","other","Wealthy","No graduate parents"
"2214","Female","Other",40.310001373291,"No","No","Yes","No",7.5,10.8100004196167,2.5,1.12586998939514,12,"<$25k","other","Partially wealthy","No graduate parents"
"2215","Female","Other",61.2900009155273,"No","No","Yes","No",7.5,10.8100004196167,2.5,1.12586998939514,16,"<$25k","other","Partially wealthy","No graduate parents"
"2216","Male","Other",54.0099983215332,"No","Yes","No","No",10.1000003814697,10.8100004196167,4.5,1.12586998939514,12,"<$25k","other","Not wealthy","Graduate parents"
"2217","Male","Other",59.3899993896484,"No","No","Yes","No",10.1000003814697,10.8100004196167,4.5,1.12586998939514,12,"<$25k","other","Partially wealthy","No graduate parents"
"2218","Female","Other",55.0900001525879,"No","No","Yes","No",10.1000003814697,10.8100004196167,4.5,1.12586998939514,12,"<$25k","other","Partially wealthy","No graduate parents"
"2219","Male","Other",51.4000015258789,"No","No","Yes","No",10.1000003814697,10.8100004196167,4.5,1.12586998939514,16,">$25k","other","Wealthy","No graduate parents"
"2220","Female","Other",46.060001373291,"No","No","No","No",10.1000003814697,10.8100004196167,4.5,1.12586998939514,12,"<$25k","other","Not wealthy","No graduate parents"
"2221","Female","Other",50.3199996948242,"No","No","Yes","No",10.1000003814697,10.8100004196167,4.5,1.12586998939514,12,"<$25k","other","Partially wealthy","No graduate parents"
"2222","Female","Other",58.2799987792969,"No","No","Yes","No",8.89999961853027,10.1499996185303,12,1.01617002487183,12,"<$25k","other","Partially wealthy","No graduate parents"
"2223","Male","Other",57,"No","No","Yes","No",8.89999961853027,10.1499996185303,12,1.01617002487183,16,"<$25k","other","Partially wealthy","No graduate parents"
"2224","Male","Other",50.75,"No","No","No","No",8.89999961853027,10.1499996185303,12,1.01617002487183,12,"<$25k","other","Not wealthy","No graduate parents"
"2225","Female","Other",46.2400016784668,"No","No","Yes","No",8.89999961853027,10.1499996185303,12,1.01617002487183,12,"<$25k","other","Partially wealthy","No graduate parents"
"2226","Male","Other",56.7599983215332,"No","No","Yes","No",8.89999961853027,10.1499996185303,12,1.01617002487183,14,"<$25k","other","Partially wealthy","No graduate parents"
"2227","Female","Other",44.5,"No","No","Yes","No",14.8000001907349,10.8100004196167,3,1.12586998939514,12,"<$25k","other","Partially wealthy","No graduate parents"
"2228","Female","Other",62.810001373291,"No","No","Yes","No",14.8000001907349,10.8100004196167,3,1.12586998939514,16,">$25k","other","Wealthy","No graduate parents"
"2229","Female","Other",56.0099983215332,"No","No","Yes","No",14.8000001907349,10.8100004196167,3,1.12586998939514,12,"<$25k","other","Partially wealthy","No graduate parents"
"2230","Male","Other",61.189998626709,"No","No","Yes","No",8.89999961853027,10.1499996185303,3.5,1.01617002487183,16,"<$25k","other","Partially wealthy","No graduate parents"
"2231","Male","Other",64.9400024414062,"No","No","Yes","No",8.89999961853027,10.1499996185303,3.5,1.01617002487183,16,"<$25k","other","Partially wealthy","No graduate parents"
"2232","Male","Other",42.4700012207031,"No","No","Yes","No",8.89999961853027,10.1499996185303,3.5,1.01617002487183,12,">$25k","other","Wealthy","No graduate parents"
"2233","Female","Other",67.4599990844727,"No","No","Yes","No",8.89999961853027,10.1499996185303,3.5,1.01617002487183,12,"<$25k","other","Partially wealthy","No graduate parents"
"2234","Male","Other",60.3400001525879,"No","No","No","No",8.89999961853027,10.1499996185303,3.5,1.01617002487183,14,"<$25k","other","Not wealthy","No graduate parents"
"2235","Female","Hispanic",48.9300003051758,"No","No","Yes","No",8.89999961853027,10.1499996185303,3.5,1.01617002487183,12,"<$25k","other","Partially wealthy","No graduate parents"
"2236","Female","Other",61.0299987792969,"No","No","Yes","No",8.89999961853027,10.1499996185303,3.5,1.01617002487183,16,"<$25k","other","Partially wealthy","No graduate parents"
"2237","Female","Other",54.7099990844727,"No","No","Yes","No",8.89999961853027,10.1499996185303,3.5,1.01617002487183,18,">$25k","other","Wealthy","No graduate parents"
"2238","Female","Other",50.560001373291,"Yes","No","Yes","No",8.89999961853027,10.1499996185303,3.5,1.01617002487183,12,"<$25k","other","Partially wealthy","Graduate parents"
"2239","Male","Other",60.7099990844727,"No","No","Yes","No",8.89999961853027,10.1499996185303,3.5,1.01617002487183,14,"<$25k","other","Partially wealthy","No graduate parents"
"2240","Male","Other",39.5499992370605,"No","No","Yes","No",11.8999996185303,12.1499996185303,0.100000001490116,1.16628003120422,12,"<$25k","other","Partially wealthy","No graduate parents"
"2241","Female","Other",46.4300003051758,"No","No","Yes","No",11.8999996185303,12.1499996185303,0.100000001490116,1.16628003120422,12,"<$25k","other","Partially wealthy","No graduate parents"
"2242","Male","Other",36.0099983215332,"No","No","Yes","No",11.8999996185303,12.1499996185303,0.100000001490116,1.16628003120422,12,">$25k","other","Wealthy","No graduate parents"
"2243","Female","Hispanic",44.7599983215332,"No","No","No","No",11.8999996185303,12.1499996185303,0.100000001490116,1.16628003120422,12,"<$25k","other","Not wealthy","No graduate parents"
"2244","Female","Other",59.5400009155273,"No","Yes","Yes","No",11.8999996185303,12.1499996185303,0.100000001490116,1.16628003120422,12,">$25k","other","Wealthy","Graduate parents"
"2245","Female","Other",69.379997253418,"No","No","Yes","No",6.69999980926514,10.1499996185303,3,1.01617002487183,12,"<$25k","other","Partially wealthy","No graduate parents"
"2246","Male","Other",61.1800003051758,"No","No","Yes","No",6.69999980926514,10.1499996185303,3,1.01617002487183,16,"<$25k","other","Partially wealthy","No graduate parents"
"2247","Male","Other",50.75,"No","No","Yes","No",6.69999980926514,10.1499996185303,3,1.01617002487183,12,">$25k","other","Wealthy","No graduate parents"
"2248","Male","Other",58.3800010681152,"No","No","Yes","No",6.69999980926514,10.1499996185303,3,1.01617002487183,12,"<$25k","other","Partially wealthy","No graduate parents"
"2249","Male","Other",55.0699996948242,"No","No","No","No",6.69999980926514,10.1499996185303,3,1.01617002487183,12,"<$25k","other","Not wealthy","No graduate parents"
"2250","Male","Other",55.5200004577637,"No","No","Yes","No",6.69999980926514,10.1499996185303,3,1.01617002487183,12,"<$25k","other","Partially wealthy","No graduate parents"
"2251","Female","Other",51.2700004577637,"No","No","Yes","No",6.69999980926514,10.1499996185303,3,1.01617002487183,16,"<$25k","other","Partially wealthy","No graduate parents"
"2252","Male","Other",67.9800033569336,"No","No","Yes","No",6.69999980926514,10.1499996185303,3,1.01617002487183,16,"<$25k","other","Partially wealthy","No graduate parents"
"2253","Female","Other",52.0299987792969,"Yes","Yes","Yes","No",7.80000019073486,10.1499996185303,1.79999995231628,1.01617002487183,16,"<$25k","other","Partially wealthy","Graduate parents"
"2254","Male","Other",52.1500015258789,"No","No","Yes","No",7.80000019073486,10.1499996185303,1.79999995231628,1.01617002487183,12,"<$25k","other","Partially wealthy","No graduate parents"
"2255","Male","Other",54.1599998474121,"No","No","Yes","No",7.80000019073486,10.1499996185303,1.79999995231628,1.01617002487183,15,"<$25k","other","Partially wealthy","No graduate parents"
"2256","Male","Other",40.3499984741211,"No","No","Yes","No",7.80000019073486,10.1499996185303,1.79999995231628,1.01617002487183,12,"<$25k","other","Partially wealthy","No graduate parents"
"2257","Male","Other",57.1800003051758,"No","No","Yes","No",7.80000019073486,10.1499996185303,1.79999995231628,1.01617002487183,17,"<$25k","other","Partially wealthy","No graduate parents"
"2258","Male","Hispanic",51.8499984741211,"No","No","Yes","Yes",11.8000001907349,10.8100004196167,0.300000011920929,1.12586998939514,14,"<$25k","other","Partially wealthy","No graduate parents"
"2259","Female","Hispanic",61.8400001525879,"No","No","Yes","Yes",11.8000001907349,10.8100004196167,0.300000011920929,1.12586998939514,12,"<$25k","other","Partially wealthy","No graduate parents"
"2260","Female","Other",49.4500007629395,"No","No","Yes","Yes",11.8000001907349,10.8100004196167,0.300000011920929,1.12586998939514,16,"<$25k","other","Partially wealthy","No graduate parents"
"2261","Male","African-American",35.8699989318848,"No","No","Yes","Yes",11.8000001907349,10.8100004196167,0.300000011920929,1.12586998939514,12,">$25k","other","Wealthy","No graduate parents"
"2262","Male","Hispanic",51.6800003051758,"No","No","Yes","Yes",11.8000001907349,10.8100004196167,0.300000011920929,1.12586998939514,16,"<$25k","other","Partially wealthy","No graduate parents"
"2263","Female","African-American",46.8499984741211,"No","No","Yes","Yes",11.8000001907349,10.8100004196167,0.300000011920929,1.12586998939514,16,">$25k","other","Wealthy","No graduate parents"
"2264","Male","Other",59.5400009155273,"No","No","Yes","No",10.3999996185303,10.8100004196167,2.29999995231628,1.12586998939514,12,"<$25k","other","Partially wealthy","No graduate parents"
"2265","Male","Other",61.2299995422363,"No","Yes","Yes","No",10.3999996185303,10.8100004196167,2.29999995231628,1.12586998939514,12,">$25k","other","Wealthy","Graduate parents"
"2266","Female","Other",68.0400009155273,"Yes","No","Yes","No",10.3999996185303,10.8100004196167,2.29999995231628,1.12586998939514,16,">$25k","other","Wealthy","Graduate parents"
"2267","Female","Other",39.6399993896484,"No","No","Yes","No",10.3999996185303,10.8100004196167,2.29999995231628,1.12586998939514,12,"<$25k","other","Partially wealthy","No graduate parents"
